name	pinyin	importance
暗无天日	an4 wu2 tian1 ri4	100
暗物质	an4 wu4 zhi4	100
暗喜	an4 xi3	100
暗匣	an4 xia2	100
暗下	an4 xia4	100
暗下决心	an4 xia4 jue2 xin1	100
暗线	an4 xian4	100
暗香疏影	an4 xiang1 shu1 ying3	100
暗箱	an4 xiang1	100
暗箱操作	an4 xiang1 cao1 zuo4	100
暗想	an4 xiang3	100
暗消肌雪	an4 xiao1 ji1 xue3	100
暗笑	an4 xiao4	100
暗夜	an4 ye4	100
暗影	an4 ying3	100
暗牖空梁	an4 you3 kong1 liang2	100
暗语	an4 yu3	100
暗喻	an4 yu4	100
暗约私期	an4 yue1 si1 qi1	100
暗约偷期	an4 yue1 tou1 qi1	100
暗指	an4 zhi3	100
暗中	an4 zhong1	100
暗中摸索	an4 zhong1 mo1 suo3	100
暗中盘算	an4 zhong1 pan2 suan4	100
暗中行事	an4 zhong1 hang2 shi4	100
暗中作乐	an4 zhong1 zuo4 le4	100
暗转	an4 zhuan3	100
暗自	an4 zi4	100
黯淡	an4 dan4	100
黯淡无光	an4 dan4 wu2 guang1	100
黯黑	an4 hei1	100
黯晦消沉	an4 hui4 xiao1 chen2	100
黯然	an4 ran2	100
黯然魂消	an4 ran2 hun2 xiao1	100
黯然伤神	an4 ran2 shang1 shen2	100
黯然神伤	an4 ran2 shen2 shang1	100
黯然失色	an4 ran2 shi1 se4	100
黯然无光	an4 ran2 wu2 guang1	100
黯然无色	an4 ran2 wu2 se4	100
黯然销魂	an4 ran2 xiao1 hun2	100
肮脏	ang1 zang1	100
昂昂自若	ang2 ang2 zi4 ruo4	100
昂藏	ang2 cang2	100
昂达	ang2 da2	100
昂贵	ang2 gui4	100
昂然	ang2 ran2	100
昂然挺立	ang2 ran2 ting3 li4	100
昂然直入	ang2 ran2 zhi2 ru4	100
昂首	ang2 shou3	100
昂首阔步	ang2 shou3 kuo4 bu4	100
昂首伸眉	ang2 shou3 shen1 mei2	100
昂首天外	ang2 shou3 tian1 wai4	100
昂首挺胸	ang2 shou3 ting3 xiong1	100
昂首望天	ang2 shou3 wang4 tian1	100
昂头阔步	ang2 tou2 kuo4 bu4	100
昂头挺胸	ang2 tou2 ting3 xiong1	100
昂霄耸壑	ang2 xiao1 song3 he4	100
昂扬	ang2 yang2	100
盎然	ang4 ran2	100
盎司	ang4 si1	100
凹版	ao1 ban3	100
凹槽	ao1 cao2	100
凹处	ao1 chu4	100
凹地	ao1 di4	100
凹面	ao1 mian4	100
凹面镜	ao1 mian4 jing4	100
凹凸	ao1 tu1	100
凹凸不平	ao1 tu1 bu4 ping2	100
凹陷	ao1 xian4	100
敖包	ao2 bao1	100
敖世轻物	ao2 shi4 qing1 wu4	100
嗷嗷待哺	ao2 ao2 dai4 bu3	100
遨翔自得	ao2 xiang2 zi4 de2	100
遨游	ao2 you2	100
熬肠刮肚	ao2 chang2 gua1 du4	100
熬到	ao2 dao4	100
熬过	ao2 guo4	100
熬煎	ao2 jian1	100
熬姜呷醋	ao2 jiang1 xia1 cu4	100
熬磨	ao2 mo2	100
熬年头儿	ao2 nian2 tou2 er2	100
熬清守淡	ao2 qing1 shou3 dan4	100
熬清受淡	ao2 qing1 shou4 dan4	100
熬汤	ao2 tang1	100
熬头儿	ao2 tou2 er2	100
熬心费力	ao1 xin1 fei4 li4	100
熬药	ao2 yao4	100
熬夜	ao2 ye4	100
熬制	ao2 zhi4	100
翱翔	ao2 xiang2	100
聱牙诘屈	ao2 ya2 ji2 qu1	100
聱牙戟口	ao2 ya2 ji3 kou3	100
螯肢动物	ao2 zhi1 dong4 wu4	100
鳌里夺尊	ao2 li3 duo2 zun1	100
鳌山	ao2 shan1	100
鳌头	ao2 tou2	100
鳌头独占	ao2 tou2 du2 zhan4	100
鳌鱼脱钓	ao2 yu2 tuo1 diao4	100
鳌掷鲸吞	ao2 zhi4 jing1 tun1	100
鏖战	ao2 zhan4	100
拗劲	niu4 jin4	100
拗口	ao4 kou3	100
拗口令	ao4 kou3 ling4	100
傲岸	ao4 an4	100
傲岸不群	ao4 an4 bu4 qun2	100
傲不可长	ao4 bu4 ke3 zhang3	100
傲骨	ao4 gu3	100
傲骨天生	ao4 gu3 tian1 sheng1	100
傲慢	ao4 man4	100
傲慢不逊	ao4 man4 bu4 xun4	100
傲慢无礼	ao4 man4 wu2 li3	100
傲睨一切	ao4 ni4 yi1 qie4	100
傲睨自若	ao4 ni4 zi4 ruo4	100
傲气	ao4 qi4	100
傲然	ao4 ran2	100
傲然睥睨	ao4 ran2 pi4 ni4	100
傲然挺立	ao4 ran2 ting3 li4	100
傲然屹立	ao4 ran2 yi4 li4	100
傲上矜下	ao4 shang4 jin1 xia4	100
傲世	ao4 shi4	100
傲世轻物	ao4 shi4 qing1 wu4	100
傲世妄荣	ao4 shi4 wang4 rong2	100
傲视	ao4 shi4	100
傲视群雄	ao4 shi4 qun2 xiong2	100
傲霜斗雪	ao4 shuang1 dou4 xue3	100
傲霜凌雪	ao4 shuang1 ling2 xue3	100
傲物	ao4 wu4	100
傲贤慢士	ao4 xian2 man4 shi4	100
傲雪凌霜	ao4 xue3 ling2 shuang1	100
傲游	ao4 you2	100
奥巴马	ao4 ba1 ma3	100
奥博	ao4 bo2	100
奥地利	ao4 di4 li4	100
奥迪	ao4 di2	100
奥古斯丁	ao4 gu3 si1 ding1	100
奥林匹克	ao4 lin2 pi3 ke4	100
奥林匹克运动会	ao4 lin2 pi3 ke4 yun4 dong4 hui4	100
奥秘	ao4 mi4	100
奥妙	ao4 miao4	100
奥妙无穷	ao4 miao4 wu2 qiong2	100
奥姆	ao4 mu3	100
奥数	ao4 shu4	100
奥斯卡	ao4 si1 ka3	100
奥斯维辛	ao4 si1 wei2 xin1	100
奥拓	ao4 tuo4	100
奥特曼	ao4 te4 man4	100
奥委会	ao4 wei3 hui4	100
奥义	ao4 yi4	100
奥援	ao4 yuan2	100
奥运	ao4 yun4	100
奥运村	ao4 yun4 cun1	100
奥运会	ao4 yun4 hui4	100
奥旨	ao4 zhi3	100
懊悔	ao4 hui3	100
懊悔不已	ao4 hui3 bu4 yi3	100
懊悔莫及	ao4 hui3 mo4 ji2	100
懊悔无及	ao4 hui3 wu2 ji2	100
懊恼	ao4 nao3	100
懊丧	ao4 sang4	100
澳大利亚	ao4 da4 li4 ya4	100
澳抗	ao4 kang4	100
澳门	ao4 men2	100
澳门币	ao4 men2 bi4	100
澳门特别行政区	ao4 men2 te4 bie2 xing2 zheng4 qu1	100
澳门特区	ao4 men2 te4 qu1	100
澳元	ao4 yuan2	100
澳洲	ao4 zhou1	100
八百	ba1 bai3	100
八百孤寒	ba1 bai3 gu1 han2	100
八百里驳	ba1 bai3 li3 bo2	100
八百诸侯	ba1 bai3 zhu1 hou2	100
八拜为交	ba1 bai4 wei4 jiao1	100
八拜之交	ba1 bai4 zhi1 jiao1	100
八拜至交	ba1 bai4 zhi4 jiao1	100
八宝菜	ba1 bao3 cai4	100
八宝饭	ba1 bao3 fan4	100
八宝山	ba1 bao3 shan1	100
八宝粥	ba1 bao3 zhou1	100
八病九痛	ba1 bing4 jiu3 tong4	100
八成	ba1 cheng2	100
八窗玲珑	ba1 chuang1 ling2 long2	100
八达岭	ba1 da2 ling3	100
八大	ba1 da4	100
八点	ba1 dian3	100
八斗才	ba1 dou3 cai2	100
八斗之才	ba1 dou3 zhi1 cai2	100
八度	ba1 du4	100
八方	ba1 fang1	100
八方风雨	ba1 fang1 feng1 yu3	100
八方呼应	ba1 fang1 hu1 ying4	100
八方来财	ba1 fang1 lai2 cai2	100
八方支援	ba1 fang1 zhi1 yuan2	100
八分	ba1 fen1	100
八分书	ba1 fen1 shu1	100
八府巡按	ba1 fu3 xun2 an4	100
八嘎	ba1 ga1	100
八竿子打不着	ba1 gan1 zi5 da3 bu4 zhao2	100
八哥	ba1 ge1	100
八个	ba1 ge4	100
八功德水	ba1 gong1 de2 shui3	100
八股	ba1 gu3	100
八卦	ba1 gua4	100
八国联军	ba1 guo2 lian2 jun1	100
八号	ba1 hao4	100
八花九裂	ba1 hua1 jiu3 lie4	100
八级	ba1 ji2	100
八角	ba1 jiao3	100
八角枫	ba1 jiao3 feng1	100
八角茴香	ba1 jiao3 hui2 xiang1	100
八街九陌	ba1 jie1 jiu3 mo4	100
八节	ba1 jie2	100
八戒	ba1 jie4	100
八进制	ba1 jin4 zhi4	100
八九	ba1 jiu3	100
八九不离十	ba1 jiu3 bu4 li2 shi2	100
八零	ba1 ling2	100
八楼	ba1 lou2	100
八路	ba1 lu4	100
八路军	ba1 lu4 jun1	100
八门五花	ba1 men2 wu3 hua1	100
八面光	ba1 mian4 guang1	100
八面见光	ba1 mian4 jian4 guang1	100
八面见线	ba1 mian4 jian4 xian4	100
八面来风	ba1 mian4 lai2 feng1	100
八面玲珑	ba1 mian4 ling2 long2	100
八面受敌	ba1 mian4 shou4 di2	100
八面威风	ba1 mian4 wei1 feng1	100
八面莹澈	ba1 mian4 ying2 che4	100
八面圆通	ba1 mian4 yuan2 tong1	100
八面张罗	ba1 mian4 zhang1 luo5	100
八难三灾	ba1 nan4 san1 zai1	100
八年	ba1 nian2	100
八婆	ba1 po2	100
八旗	ba1 qi2	100
八旗子弟	ba1 qi2 zi3 di4	100
八千	ba1 qian1	100
八千卷楼	ba1 qian1 juan4 lou2	100
八强	ba1 qiang2	100
八荣八耻	ba1 rong2 ba1 chi3	100
八十	ba1 shi2	100
八十年代	ba1 shi2 nian2 dai4	100
八十四调	ba1 shi2 si4 tiao2	100
八十种好	ba1 shi2 zhong3 hao3	100
八岁	ba1 sui4	100
八索九丘	ba1 suo3 jiu3 qiu1	100
八抬大轿	ba1 tai2 da4 jiao4	100
八条	ba1 tiao2	100
八万	ba1 wan4	100
八万四千	ba1 wan4 si4 qian1	100
八王之乱	ba1 wang2 zhi1 luan4	100
八位	ba1 wei4	100
八五	ba1 wu3	100
八仙	ba1 xian1	100
八仙过海	ba1 xian1 guo4 hai3	100
八仙桌	ba1 xian1 zhuo1	100
八项	ba1 xiang4	100
八小时工作制	ba1 xiao3 shi2 gong1 zuo4 zhi4	100
八行书	ba1 hang2 shu1	100
八旬	ba1 xun2	100
八一	ba1 yi1	100
八一南昌起义	ba1 yi1 nan2 chang1 qi3 yi4	100
八音迭奏	ba1 yin1 die2 zou4	100
八音遏密	ba1 yin1 e4 mi4	100
八音盒	ba1 yin1 he2	100
八月	ba1 yue4	100
八月节	ba1 yue4 jie2	100
八折	ba1 zhe2	100
八珍玉食	ba1 zhen1 yu4 shi2	100
八种	ba1 zhong3	100
八字	ba1 zi4	100
八字步	ba1 zi4 bu4	100
八字打开	ba1 zi4 da3 kai1	100
八字没一撇	ba1 zi4 mei2 yi1 pie3	100
八字门楼	ba1 zi4 men2 lou2	100
八字帖儿	ba1 zi4 tie4 er5	100
巴巴	ba1 ba1	100
巴巴多斯	ba1 ba1 duo1 si1	100
巴巴儿地	ba1 ba1 er5 di4	100
巴巴急急	ba1 ba1 ji2 ji2	100
巴比伦	ba1 bi3 lun2	100
巴不得	ba1 bu4 de5	100
巴布达	ba1 bu4 da2	100
巴布亚新几内亚	ba1 bu4 ya4 xin1 ji3 nei4 ya4	100
巴旦杏	ba1 dan4 xing4	100
巴东	ba1 dong1	100
巴豆	ba1 dou4	100
巴尔干	ba1 er3 gan4	100
巴尔喀什湖	ba1 er3 ka1 shi2 hu2	100
巴尔扎克	ba1 er3 zha1 ke4	100
巴伐利亚	ba1 fa2 li4 ya4	100
巴甫洛夫	ba1 fu3 luo4 fu1	100
巴格达	ba1 ge2 da2	100
巴哈马	ba1 ha1 ma3	100
巴赫	ba1 he4	100
巴基斯坦	ba1 ji1 si1 tan3	100
巴结	ba1 jie2	100
巴金	ba1 jin1	100
巴库	ba1 ku4	100
巴拉	ba1 la1	100
巴拉圭	ba1 la1 gui1	100
巴勒斯坦	ba1 le4 si1 tan3	100
巴厘	ba1 li2	100
巴黎	ba1 li2	100
巴黎公社	ba1 li2 gong1 she4	100
巴黎统筹委员会	ba1 li2 tong3 chou2 wei3 yuan2 hui4	100
巴林	ba1 lin2	100
巴陵	ba1 ling2	100
巴马	ba1 ma3	100
巴拿马	ba1 na2 ma3	100
巴南	ba1 nan2	100
巴前算后	ba1 qian2 suan4 hou4	100
巴乔	ba1 qiao2	100
巴萨	ba1 sa4	100
巴塞尔	ba1 sai4 er3	100
巴塞罗那	ba1 sai4 luo2 na4	100
巴三览四	ba1 san1 lan3 si4	100
巴三揽四	ba1 san1 lan3 si4	100
巴山	ba1 shan1	100
巴山度岭	ba1 shan1 du4 ling3	100
巴山蜀水	ba1 shan1 shu3 shui3	100
巴山夜雨	ba1 shan1 ye4 yu3	100
巴士	ba1 shi4	100
巴蜀	ba1 shu3	100
巴斯德	ba1 si1 de2	100
巴松	ba1 song1	100
巴特	ba1 te4	100
巴头探脑	ba1 tou2 tan4 nao3	100
巴望	ba1 wang4	100
巴乌	ba1 wu1	100
巴西	ba1 xi1	100
巴彦淖尔	ba1 yan4 nao4 er3	100
巴以	ba1 yi3	100
巴音郭楞	ba1 yin1 guo1 leng2	100
巴掌	ba1 zhang3	100
巴中	ba1 zhong1	100
巴州	ba1 zhou1	100
叭儿狗	ba1 er5 gou3	100
扒车	ba1 che1	100
扒带	ba1 dai4	100
扒糕	pa2 gao1	100
扒灰	pa2 hui1	100
扒拉	ba1 la1	100
扒犁	pa2 li2	100
扒皮	ba1 pi2	100
扒窃	pa2 qie4	100
扒手	pa2 shou3	100
芭比	ba1 bi3	100
芭蕉	ba1 jiao1	100
芭蕾	ba1 lei3	100
芭蕾舞	ba1 lei3 wu3	100
疤痕	ba1 hen2	100
疤拉眼儿	ba1 la1 yan3 er5	100
疤瘌	ba1 la4	100
疤瘌眼儿	ba1 la4 yan3 er5	100
笆斗	ba1 dou3	100
笆篱	ba1 li2	100
笆篱子	ba1 li2 zi3	100
粑粑	ba1 ba1	100
拔本塞原	ba2 ben3 sai1 yuan2	100
拔出	ba2 chu1	100
拔除	ba2 chu2	100
拔丛出类	ba2 cong2 chu1 lei4	100
拔萃出类	ba2 cui4 chu1 lei4	100
拔刀相济	ba2 dao1 xiang1 ji4	100
拔刀相向	ba2 dao1 xiang1 xiang4	100
拔刀相助	ba2 dao1 xiang1 zhu4	100
拔地而起	ba2 di4 er2 qi3	100
拔地擎天	ba2 di4 qing2 tian1	100
拔掉	ba2 diao4	100
拔份	ba2 fen4	100
拔高	ba2 gao1	100
拔罐子	ba2 guan4 zi5	100
拔河	ba2 he2	100
拔火罐	ba2 huo3 guan4	100
拔火罐儿	ba2 huo3 guan4 er5	100
拔火筒	ba2 huo3 tong3	100
拔尖	ba2 jian1	100
拔尖儿	ba2 jian1 er5	100
拔剑	ba2 jian4	100
拔脚	ba2 jiao3	100
拔节	ba2 jie2	100
拔葵啖枣	ba2 kui2 dan4 zao3	100
拔葵去织	ba2 kui2 qu4 zhi1	100
拔毛济世	ba2 mao2 ji4 shi4	100
拔锚	ba2 mao2	100
拔苗助长	ba2 miao2 zhu4 zhang3	100
拔旗易帜	ba2 qi2 yi4 zhi4	100
拔取	ba2 qu3	100
拔去	ba2 qu4	100
拔群出类	ba2 qun2 chu1 lei4	100
拔刃张弩	ba2 ren4 zhang1 nu3	100
拔山超海	ba2 shan1 chao1 hai3	100
拔山盖世	ba2 shan1 gai4 shi4	100
拔十失五	ba2 shi2 shi1 wu3	100
拔丝	ba2 si1	100
拔俗	ba2 su2	100
拔腿	ba2 tui3	100
拔辖投井	ba2 xia2 tou2 jing3	100
拔下	ba2 xia4	100
拔牙	ba2 ya2	100
拔宅飞升	ba2 zhai2 fei1 sheng1	100
拔宅上升	ba2 zhai2 shang4 sheng1	100
拔帜易帜	ba2 zhi4 yi4 zhi4	100
拔擢	ba2 zhuo2	100
跋扈	ba2 hu4	100
跋扈飞扬	ba2 hu4 fei1 yang2	100
跋扈将军	ba2 hu4 jiang1 jun1	100
跋扈恣睢	ba2 hu4 zi4 sui1	100
跋来报往	ba2 lai2 bao4 wang3	100
跋山涉川	ba2 shan1 she4 chuan1	100
跋山涉水	ba2 shan1 she4 shui3	100
跋涉	ba2 she4	100
跋涉山川	ba2 she4 shan1 chuan1	100
跋涉长途	ba2 she4 chang2 tu2	100
跋文	ba2 wen2	100
跋语	ba2 yu3	100
把柄	ba3 bing3	100
把持	ba3 chi2	100
把刀	ba3 dao1	100
把舵	ba3 duo4	100
把饭叫饥	ba3 fan4 jiao4 ji1	100
把风	ba3 feng1	100
把关	ba3 guan1	100
把家	ba3 jia1	100
把角儿	ba3 jue2 er5	100
把酒	ba3 jiu3	100
把口儿	ba3 kou3 er5	100
把揽	ba3 lan3	100
把牢	ba3 lao2	100
把脉	ba3 mai4	100
把门	ba3 men2	100
把那	ba3 na4	100
把你	ba3 ni3	100
把钱	ba3 qian2	100
把式	ba3 shi4	100
把势	ba3 shi4	100
把手	ba3 shou3	100
把守	ba3 shou3	100
把他	ba3 ta1	100
把它	ba3 ta1	100
把玩	ba3 wan2	100
把玩不厌	ba3 wan2 bu4 yan4	100
把玩无厌	ba3 wan2 wu2 yan4	100
把稳	ba3 wen3	100
把握	ba3 wo4	100
把戏	ba3 xi4	100
把闲言语	ba3 xian2 yan2 yu3	100
把薪助火	ba3 xin1 zhu4 huo3	100
把兄弟	ba3 xiong1 di4	100
把盏	ba3 zhan3	100
把捉	ba3 zhuo1	100
把子	ba3 zi5	100
靶标	ba3 biao1	100
靶场	ba3 chang3	100
靶船	ba3 chuan2	100
靶点	ba3 dian3	100
靶机	ba3 ji1	100
靶器官	ba3 qi4 guan1	100
靶台	ba3 tai2	100
靶子	ba3 zi5	100
坝塘	ba4 tang2	100
坝田	ba4 tian2	100
坝子	ba4 zi5	100
爸爸	ba4 ba4	100
爸爸妈妈	ba4 ba4 ma1 ma1	100
爸妈	ba4 ma1	100
罢笔	ba4 bi3	100
罢兵	ba4 bing1	100
罢黜	ba4 chu4	100
罢工	ba4 gong1	100
罢官	ba4 guan1	100
罢教	ba4 jiao4	100
罢考	ba4 kao3	100
罢了	ba4 liao3	100
罢练	ba4 lian4	100
罢论	ba4 lun4	100
罢免	ba4 mian3	100
罢赛	ba4 sai4	100
罢市	ba4 shi4	100
罢手	ba4 shou3	100
罢诉	ba4 su4	100
罢休	ba4 xiu1	100
罢于奔命	ba4 yu2 ben4 ming4	100
罢职	ba4 zhi2	100
耙子	pa2 zi5	100
霸持	ba4 chi2	100
霸道	ba4 dao4	100
霸道横行	ba4 dao4 heng2 xing2	100
霸凌	ba4 ling2	100
霸陵醉尉	ba4 ling2 zui4 wei4	100
霸气	ba4 qi4	100
霸权	ba4 quan2	100
霸权主义	ba4 quan2 zhu3 yi4	100
霸王	ba4 wang2	100
霸王鞭	ba4 wang2 bian1	100
霸王别姬	ba4 wang2 bie2 ji1	100
霸王餐	ba4 wang2 can1	100
霸王风月	ba4 wang2 feng1 yue4	100
霸王条款	ba4 wang2 tiao2 kuan3	100
霸王之资	ba4 wang2 zhi1 zi1	100
霸业	ba4 ye4	100
霸占	ba4 zhan4	100
霸州	ba4 zhou1	100
霸主	ba4 zhu3	100
灞桥	ba4 qiao2	100
吧嗒	ba1 da1	100
吧唧	ba1 ji1	100
吧女	ba5 nv3	100
吧台	ba1 tai2	100
吧椅	ba5 yi3	100
吧友	ba5 you3	100
吧主	ba5 zhu3	100
掰开揉碎	bai1 kai1 rou2 sui4	100
掰腕子	bai1 wan4 zi5	100
擘划	bo4 hua4	100
擘窠书	bo4 ke1 shu1	100
擘两分星	bo4 liang3 fen1 xing1	100
白皑皑	bai2 ai2 ai2	100
白矮星	bai2 ai3 xing1	100
白案	bai2 an4	100
白白	bai2 bai2	100
白白净净	bai2 bai2 jing4 jing4	100
白白胖胖	bai2 bai2 pang4 pang4	100
白班	bai2 ban1	100
白斑	bai2 ban1	100
白板	bai2 ban3	100
白板天子	bai2 ban3 tian1 zi3	100
白版	bai2 ban3	100
白榜	bai2 bang3	100
白报纸	bai2 bao4 zhi3	100
白璧三献	bai2 bi4 san1 xian4	100
白璧微瑕	bai2 bi4 wei1 xia2	100
白璧无瑕	bai2 bi4 wu2 xia2	100
白边	bai2 bian1	100
白不呲咧	bai2 bu4 ci1 lie1	100
白布	bai2 bu4	100
白菜	bai2 cai4	100
白草黄沙	bai2 cao3 huang2 sha1	100
白草黄云	bai2 cao3 huang2 yun2	100
白茬	bai2 cha2	100
白茶	bai2 cha2	100
白槎	bai2 cha2	100
白碴	bai2 cha2	100
白吃	bai2 chi1	100
白痴	bai2 chi1	100
白齿青眉	bai2 chi3 qing1 mei2	100
白炽	bai2 chi4	100
白炽灯	bai2 chi4 deng1	100
白唇鹿	bai2 chun2 lu4	100
白醋	bai2 cu4	100
白搭	bai2 da1	100
白带	bai2 dai4	100
白刀子进	bai2 dao1 zi5 jin4	100
白道	bai2 dao4	100
白地	bai2 di4	100
白点	bai2 dian3	100
白癜风	bai2 dian4 feng1	100
白丁	bai2 ding1	100
白丁俗客	bai2 ding1 su2 ke4	100
白俄罗斯	bai2 e2 luo2 si1	100
白垩	bai2 e4	100
白垩纪	bai2 e4 ji4	100
白发	bai2 fa4	100
白发苍苍	bai2 fa4 cang1 cang1	100
白发苍颜	bai2 fa4 cang1 yan2	100
白发丹心	bai2 fa4 dan1 xin1	100
白发红颜	bai2 fa4 hong2 yan2	100
白发千丈	bai2 fa4 qian1 zhang4	100
白发青衫	bai2 fa4 qing1 shan1	100
白发如新	bai2 fa4 ru2 xin1	100
白发相守	bai2 fa4 xiang1 shou3	100
白发偕老	bai2 fa4 xie2 lao3	100
白矾	bai2 fan2	100
白饭	bai2 fan4	100
白费	bai2 fei4	100
白费力气	bai2 fei4 li4 qi4	100
白费气力	bai2 fei4 qi4 li4	100
白费心机	bai2 fei4 xin1 ji1	100
白粉	bai2 fen3	100
白富美	bai2 fu4 mei3	100
白干儿	bai2 gan1 er5	100
白鸽	bai2 ge1	100
白宫	bai2 gong1	100
白骨	bai2 gu3	100
白骨顶	bai2 gu3 ding3	100
白骨精	bai2 gu3 jing1	100
白鹳	bai2 guan4	100
白光	bai2 guang1	100
白圭可磨	bai2 gui1 ke3 mo2	100
白圭之玷	bai2 gui1 zhi1 dian4	100
白果	bai2 guo3	100
白果儿	bai2 guo3 er2	100
白毫银针	bai2 hao2 yin2 zhen1	100
白鹤	bai2 he4	100
白鹤晾翅	bai2 he4 liang4 chi4	100
白黑不分	bai2 hei1 bu4 fen1	100
白黑颠倒	bai2 hei1 dian1 dao3	100
白虹贯日	bai2 hong2 guan4 ri4	100
白喉	bai2 hou2	100
白虎	bai2 hu3	100
白虎星	bai2 hu3 xing1	100
白花	bai2 hua1	100
白花花	bai2 hua1 hua1	100
白化	bai2 hua4	100
白化病	bai2 hua4 bing4	100
白话	bai2 hua4	100
白话八股	bai2 hua4 ba1 gu3	100
白话诗	bai2 hua4 shi1	100
白话文	bai2 hua4 wen2	100
白桦	bai2 hua4	100
白晃晃	bai2 huang3 huang3	100
白灰	bai2 hui1	100
白活	bai2 huo2	100
白芨	bai2 ji1	100
白及	bai2 ji2	100
白金	bai2 jin1	100
白金汉宫	bai2 jin1 han4 gong1	100
白金三品	bai2 jin1 san1 pin3	100
白净	bai2 jing4	100
白酒	bai2 jiu3	100
白居易	bai2 ju1 yi4	100
白驹过隙	bai2 ju1 guo4 xi4	100
白剧	bai2 ju4	100
白卷	bai2 juan4	100
白开水	bai2 kai1 shui3	100
白口	bai2 kou3	100
白蜡	bai2 la4	100
白蜡虫	bai2 la4 chong2	100
白蜡明经	bai2 la4 ming2 jing1	100
白蜡树	bai2 la4 shu4	100
白兰	bai2 lan2	100
白兰地	bai2 lan2 di4	100
白兰瓜	bai2 lan2 gua1	100
白浪	bai2 lang4	100
白莲	bai2 lian2	100
白莲教	bai2 lian2 jiao4	100
白鲢	bai2 lian2	100
白脸	bai2 lian3	100
白练腾空	bai2 lian4 teng2 kong1	100
白亮	bai2 liang4	100
白磷	bai2 lin2	100
白蛉	bai2 ling2	100
白领	bai2 ling3	100
白领丽人	bai2 ling3 li4 ren2	100
白龙	bai2 long2	100
白龙微服	bai2 long2 wei1 fu2	100
白龙鱼服	bai2 long2 yu2 fu2	100
白鹿	bai2 lu4	100
白鹭	bai2 lu4	100
白露	bai2 lu4	100
白马	bai2 ma3	100
白马非马	bai2 ma3 fei1 ma3	100
白马素车	bai2 ma3 su4 che1	100
白马王子	bai2 ma3 wang2 zi3	100
白马长史	bai2 ma3 zhang3 shi3	100
白忙	bai2 mang2	100
白茫茫	bai2 mang2 mang2	100
白猫	bai2 mao1	100
白茅	bai2 mao2	100
白旄黄钺	bai2 mao2 huang2 yue4	100
白眉	bai2 mei2	100
白蒙蒙	bai2 meng2 meng2	100
白米	bai2 mi3	100
白面	bai2 mian4	100
白面儿	bai2 mian4 er5	100
白面儒生	bai2 mian4 ru2 sheng1	100
白面书生	bai2 mian4 shu1 sheng1	100
白描	bai2 miao2	100
白沫	bai2 mo4	100
白木耳	bai2 mu4 er3	100
白内障	bai2 nei4 zhang4	100
白嫩	bai2 nen4	100
白牛	bai2 niu2	100
白袍	bai2 pao2	100
白跑一趟	bai2 pao3 yi1 tang4	100
白皮	bai2 pi2	100
白皮书	bai2 pi2 shu1	100
白票	bai2 piao4	100
白屏	bai2 ping2	100
白棋	bai2 qi2	100
白旗	bai2 qi2	100
白鳍豚	bai2 qi2 tun2	100
白起	bai2 qi3	100
白契	bai2 qi4	100
白镪	bai2 qiang3	100
白求恩	bai2 qiu2 en1	100
白区	bai2 qu1	100
白朐过隙	bai2 qu2 guo4 xi4	100
白饶	bai2 rao2	100
白热	bai2 re4	100
白热化	bai2 re4 hua4	100
白人	bai2 ren2	100
白刃	bai2 ren4	100
白日	bai2 ri4	100
白日见鬼	bai2 ri4 jian4 gui3	100
白日梦	bai2 ri4 meng4	100
白日青天	bai2 ri4 qing1 tian1	100
白日升天	bai2 ri4 sheng1 tian1	100
白日说梦	bai2 ri4 shuo1 meng4	100
白日绣衣	bai2 ri4 xiu4 yi1	100
白日衣绣	bai2 ri4 yi1 xiu4	100
白日做梦	bai2 ri4 zuo4 meng4	100
白肉	bai2 rou4	100
白润	bai2 run4	100
白色	bai2 se4	100
白色恐怖	bai2 se4 kong3 bu4	100
白色垃圾	bai2 se4 la1 ji1	100
白色收入	bai2 se4 shou1 ru4	100
白色污染	bai2 se4 wu1 ran3	100
白纱	bai2 sha1	100
白山黑水	bai2 shan1 hei1 shui3	100
白衫	bai2 shan1	100
白鳝	bai2 shan4	100
白商素节	bai2 shang1 su4 jie2	100
白芍	bai2 shao2	100
白石	bai2 shi2	100
白食	bai2 shi2	100
白事	bai2 shi4	100
白手	bai2 shou3	100
白手起家	bai2 shou3 qi3 jia1	100
白手兴家	bai2 shou3 xing1 jia1	100
白首	bai2 shou3	100
白首北面	bai2 shou3 bei3 mian4	100
白首不渝	bai2 shou3 bu4 yu2	100
白首空归	bai2 shou3 kong1 gui1	100
白首齐眉	bai2 shou3 qi2 mei2	100
白首穷经	bai2 shou3 qiong2 jing1	100
白首如新	bai2 shou3 ru2 xin1	100
白首为郎	bai2 shou3 wei2 lang2	100
白首无成	bai2 shou3 wu2 cheng2	100
白首相知	bai2 shou3 xiang1 zhi1	100
白首相庄	bai2 shou3 xiang1 zhuang1	100
白首偕老	bai2 shou3 xie2 lao3	100
白首一节	bai2 shou3 yi1 jie2	100
白首之心	bai2 shou3 zhi1 xin1	100
白薯	bai2 shu3	100
白术	bai2 zhu2	100
白霜	bai2 shuang1	100
白水	bai2 shui3	100
白水鉴心	bai2 shui3 jian4 xin1	100
白水盟心	bai2 shui3 meng2 xin1	100
白水素女	bai2 shui3 su4 nv3	100
